,Source IP,Destination IP,Destination Port,rule,Label,magnitude,priority_rank,is_fp
9493,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9494,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9495,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9496,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9497,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9498,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9499,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9500,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9501,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9502,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9503,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9504,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9505,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9506,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9507,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9508,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9509,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9510,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9511,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9512,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9513,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9514,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9515,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9516,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9517,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9518,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9519,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9520,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9521,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9522,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9523,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9524,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9525,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9526,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9527,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9528,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9529,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9530,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9531,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9532,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9533,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9534,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9535,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9536,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9537,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9538,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9539,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9540,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9541,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9542,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9543,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9544,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9545,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9546,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9547,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9548,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9549,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9550,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9551,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9552,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9553,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9554,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9555,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9556,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.939855112035208,2.667,False
9557,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9558,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9559,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9560,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9561,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9562,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9563,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9564,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9565,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9566,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9567,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9568,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9569,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9570,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9571,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9572,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9573,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9574,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9575,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9576,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9577,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9578,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9579,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9580,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9581,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9582,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9583,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9584,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9585,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9586,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9587,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9588,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9589,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9590,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9591,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9592,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9593,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9594,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9595,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9596,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9597,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9598,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9599,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9600,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9601,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9602,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9603,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9604,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9605,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9606,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9607,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9608,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9609,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9610,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9611,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9612,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9613,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9614,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9615,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9616,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9617,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9618,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9619,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9620,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9621,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9622,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9623,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9624,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.822966130727717,2.667,False
9625,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9626,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9627,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9628,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9629,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9630,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.758963659167508,2.667,False
9631,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.718498871295094,2.667,False
9632,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.718498871295094,2.667,False
9633,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.718498871295094,2.667,False
9634,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.690583064119313,2.667,False
9635,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.690583064119313,2.667,False
9636,192.168.10.8,216.58.219.206,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9637,192.168.10.16,194.232.104.140,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9638,192.168.10.15,72.21.91.29,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9639,192.168.10.8,172.217.10.138,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9640,192.168.10.8,83.66.140.44,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9641,192.168.10.5,104.76.108.221,80,dos_flood,BENIGN,4.537961436294641,2.667,True
9642,172.16.0.1,192.168.10.50,80,dos_flood,DoS slowloris,4.537961436294641,2.667,True
9643,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9644,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9645,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9646,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9647,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9648,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9649,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9650,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9651,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9652,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9653,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9654,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9655,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9656,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9657,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9658,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9659,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9660,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9661,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9662,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9663,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9664,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9665,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9666,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9667,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9668,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9669,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9670,172.16.0.1,192.168.10.50,80,dos_flood,DoS Slowhttptest,4.537961436294641,2.667,True
9671,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9672,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9673,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9674,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9675,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9676,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9677,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9678,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9679,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9680,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9681,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9682,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9683,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9684,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9685,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9686,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9687,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9688,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9689,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9690,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9691,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9692,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9693,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9694,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9695,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9696,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9697,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9698,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9699,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9700,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9701,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9702,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9703,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9704,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9705,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9706,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9707,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9708,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9709,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9710,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9711,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9712,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9713,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9714,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9715,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9716,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9717,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9718,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9719,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9720,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9721,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9722,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9723,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9724,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9725,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9726,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9727,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9728,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9729,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9730,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9731,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9732,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9733,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9734,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9735,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9736,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9737,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9738,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9739,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9740,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9741,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9742,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9743,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9744,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9745,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9746,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9747,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9748,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9749,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9750,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9751,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9752,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9753,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9754,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9755,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9756,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9757,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9758,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9759,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9760,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9761,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9762,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9763,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9764,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9765,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9766,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9767,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9768,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9769,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9770,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9771,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9772,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9773,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9774,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
9775,172.16.0.1,192.168.10.50,80,dos_flood,DoS Hulk,4.537961436294641,2.667,False
